アクシデント,olyckshändelse
アクション,aktion
アクセサリー,medskyldig
アクセサリ,medskyldig
アクセス,access
アクセス,tillgång
アクセス,tillträde
アクセスタイム,accesstid
アクセス・タイム,accesstid
アクセプタンス,växelaccept
アクセプト,acceptera
アクセラレータ,accelerator
アクセレレーター,accelerator
アクセラレーター,accelerator
アクセルレータ,accelerator
アクセント,accent
アクター,aktör
アクター,komediant
アクター,scenkonstnär
アクター,skådespelare
アクタ,aktör
アクタ,komediant
アクタ,scenkonstnär
アクタ,skådespelare
アクティビティ,aktivitet
アクティビティー,aktivitet
アクティヴィティ,aktivitet
アクテビティ,aktivitet
アクティヴィティー,aktivitet
アクテビティー,aktivitet
アクティベーション,aktivering
アクトレス,aktris
アクトゥレス,aktris
アクリル酸,akrylsyra
アクロバティック,akrobatisk
アクロバチック,akrobatisk
アクロバット,akrobat
アクロポリス,akropol
アグリーメント,enighet
アグリメント,enighet
アグリカルチャー,agronomie
アグリカルチャ,agronomie
アゲンスト,varemot
アゲインスト,varemot
アゲィンスト,varemot
アコーディオン,dragspel
アコーディオン,knappdragspel
アコーデオン,dragspel
アコーデオン,knappdragspel
アコーディアン,dragspel
アコーディアン,knappdragspel
アゴラフォビア,agorafobi
アサート,påstå
アサイド,avsides
アサインメント,långläxa
アシスタント,assistent
アスィスタント,assistent
アシドーシス,acidos
アシンメトリー,asymmetri
亜細亜,Asien
アジテーション,upprördhet
アジテイション,upprördhet
アジテーター,agitator
アジャスト,avväga
アスタリスク,asterisk
アステリスク,asterisk
アステック,aztek
アステック,aztekisk
アステカ,aztek
アステカ,aztekisk
アストリンゼント,adstringerande
アストリンゼン,adstringerande
アストロノート,astronaut
アストロノウト,astronaut
アストロロジー,astrologi
アストロロジー,stjärntydning
アスピック,aladåb
アスピリン,aspirin
アスファルト,asfalt
アスファルト,asfaltera
アスペクト,aspekt
アスリート,friidrottare
アスレチックス,"allmän idrott"
アセス,bedömning
アセスメント,bedömning
アセチレン,acetylen
アセチリーン,acetylen
アセテート,acetat
アセテート,acetatsilke
アセトン,aceton
アセンブリ,församling
アセンブリー,församling
アセンブル,"sätta ihop"
アソシエーション,association
アタック,attack
アタッチ,attaché
アタッチメント,tillgivenhet
アダージョ,adagio
アダジオ,adagio
アダルト,vuxen
アダルトエデュケーション,folkbildning
アダルト・エデュケーション,folkbildning
アット,hos
あっと,hos
