寛,indulgent
寛,générosité
寛,"se sentir chez soi"
寛,"être à l'aise"
寛,"ouverture d'esprit"
干,sec
干,dessécher
幹,"tronc d'arbre"
幹,"pièce principale"
患,maladie
患,affection
患,"souffrir de"
患,patient
感,sentiment
感,émotion
感,sensation
慣,"avoir l'habitude"
慣,s'accoutumer
慣,coutumes
慣,expérience
憾,remords
憾,regrets
憾,"être désolé"
憾,maudire
換,échanger
換,remplacer
換,convertir
換,change
敢,audace
敢,triste
敢,tragique
敢,pitoyable
敢,frêle
敢,faible
棺,cercueil
款,"bonne volonté"
款,article
款,section
款,fraternisation
款,amitié
款,connivence
歓,joie
歓,plaisir
歓,ravissement
汗,sueur
汗,transpirer
漢,sino-
漢,Chine
環,anneau
環,cercle
環,roue
環,maillon
甘,doux
甘,enjôler
甘,dorloter
甘,"être content"
甘,sucré
監,surveiller
監,officiel
監,"bureau administratif"
監,gouverner
監,administrer
看,"regarder attentivement"
看,"veiller sur"
管,tuyau
管,tube
管,"instrument à vent"
管,"discours d'ivrogne"
管,gestion
簡,simplicité
簡,brièveté
緩,relâcher
緩,abaisser
緩,décompresser
緩,"lâche (noeud)"
緩,modéré
緩,aise
缶,"boîte de conserve"
缶,récipient
缶,"radical jarre (no. 121)"
肝,foie
肝,cran
肝,courage
肝,audace
艦,"navire de guerre"
観,perspective
観,vue
観,aspect
観,apparence
観,"condition (état)"
貫,percer
貫,"kan (= 3750 g)"
貫,pénétrer
貫,cohérence
貫,"soutien (renfort)"
還,renvoyer
還,retour
鑑,échantillon
鑑,"être mis en garde"
鑑,"apprendre de"
間,intervalle
間,espace
閑,loisirs
関,relation
関,barrière
関,lien
関,rapport
関,concerner
陥,s'écrouler
陥,piège
陥,"tomber dans"
陥,capituler
陥,"tomber (château)"
陥,"glisser dans"
韓,Corée
館,bâtiment
館,"grand bâtiment"
館,résidence
館,palais
丸,rond
丸,arrondir
丸,"entier (mois)"
丸,pilule
丸,perfection
丸,"suffixe des bateaux"
丸,"se pelotonner"
丸,"se rouler en boule"
丸,séduire
丸,justifier
含,inclure
含,retenir
含,comprendre
含,chérir
岸,côte
岸,rive
岸,plage
眼,"globe oculaire"
岩,rocher
岩,roc
岩,falaise
頑,opiniâtre
頑,tenace
頑,têtu
頑,obstination
頑,stupide
顔,visage
顔,expression
願,demande
願,prière
願,souhait
願,voeu
願,espoir
企,entreprendre
企,concept
企,projet
企,essai
企,plan
危,dangereux
危,crainte
危,gêne
喜,"se réjouir"
喜,"prendre plaisir à"
器,ustensile
器,récipient
器,instrument
器,appareil
器,capacité
器,outil
器,"service (de table)"
基,fondements
基,"radical (chimie)"
基,"compteur de machines"
基,fondations
奇,étrange
奇,étrangeté
奇,"curieux (bizarre)"
寄,approcher
寄,s'approcher
寄,"faire une visite"
寄,collecter
寄,rassembler
寄,envoyer
寄,"faire suivre"
